Results_Name,VSPAERO_History
Results_Timestamp,1776908982
cmx,3.309000000000000136e-02,7.305000000000000382e-02,1.306599999999999984e-01,2.021699999999999886e-01,2.105200000000000127e-01,1.144279999999999964e+00,8.343599999999999905e-01,4.960300000000000264e-01,2.008600000000000108e-01,-1.295699999999999907e-01,9.316799999999999526e-01,1.751600000000000101e-01,-2.935000000000000109e-02,-2.767299999999999760e-01,-5.633099999999999774e-01,3.912100000000000022e-01,3.674899999999999833e-01,2.242999999999999994e-01,1.103699999999999959e-01,3.169000000000000289e-02,-2.819999999999999937e-02,-1.084999999999999992e-01,-2.278000000000000025e-01,-3.910500000000000087e-01,-4.801900000000000057e-01
cmx*c/cref,1.945774725000000080e-02,3.853387500000000215e-02,6.043024999999999786e-02,8.036257499999999165e-02,6.999790000000000179e-02,6.293539999999998580e-01,5.423339999999999828e-01,3.720224999999999782e-01,1.707309999999999939e-01,-1.230914999999999787e-01,8.850959999999998828e-01,1.488860000000000183e-01,-2.201249999999999735e-02,-1.798744999999999927e-01,-3.098204999999999432e-01,1.251871999999999985e-01,1.322963999999999807e-01,8.971999999999999420e-02,4.856279999999998931e-02,1.521120000000000111e-02,-1.353599999999999942e-02,-4.773999999999999078e-02,-9.111999999999999267e-02,-1.407779999999999865e-01,-1.536608000000000140e-01
cmxi,3.309000000000000136e-02,7.305000000000000382e-02,1.306599999999999984e-01,2.021699999999999886e-01,2.105200000000000127e-01,1.144279999999999964e+00,8.343599999999999905e-01,4.960300000000000264e-01,2.008600000000000108e-01,-1.295699999999999907e-01,9.316799999999999526e-01,1.751600000000000101e-01,-2.935000000000000109e-02,-2.767299999999999760e-01,-5.633099999999999774e-01,3.912100000000000022e-01,3.674899999999999833e-01,2.242999999999999994e-01,1.103699999999999959e-01,3.169000000000000289e-02,-2.819999999999999937e-02,-1.084999999999999992e-01,-2.278000000000000025e-01,-3.910500000000000087e-01,-4.801900000000000057e-01
cmxi*c/cref,1.945774725000000080e-02,3.853387500000000215e-02,6.043024999999999786e-02,8.036257499999999165e-02,6.999790000000000179e-02,6.293539999999998580e-01,5.423339999999999828e-01,3.720224999999999782e-01,1.707309999999999939e-01,-1.230914999999999787e-01,8.850959999999998828e-01,1.488860000000000183e-01,-2.201249999999999735e-02,-1.798744999999999927e-01,-3.098204999999999432e-01,1.251871999999999985e-01,1.322963999999999807e-01,8.971999999999999420e-02,4.856279999999998931e-02,1.521120000000000111e-02,-1.353599999999999942e-02,-4.773999999999999078e-02,-9.111999999999999267e-02,-1.407779999999999865e-01,-1.536608000000000140e-01
cmxo,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
cmxo*c/cref,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
cmy,1.313300000000000023e-01,-5.800000000000000034e-04,-5.420000000000000338e-03,-9.509999999999999357e-03,-7.825999999999999623e-02,-8.709799999999999764e-01,-8.087299999999999489e-01,-6.719600000000000017e-01,-4.560000000000000164e-01,1.036699999999999955e+00,6.440940000000000332e+00,3.851100000000000079e-01,-8.407000000000000584e-02,-3.010300000000000198e-01,-4.538099999999999912e-01,-5.004209999999999603e+00,-5.723270000000000302e+00,-4.864569999999999617e+00,-4.002209999999999823e+00,-3.433240000000000069e+00,-3.061510000000000176e+00,-3.912659999999999805e+00,-4.937549999999999883e+00,-6.088099999999999845e+00,-5.845780000000000420e+00
cmy*c/cref,7.722532325000000530e-02,-3.059499999999999828e-04,-2.506749999999999864e-03,-3.780224999999999471e-03,-2.602145000000000152e-02,-4.790389999999999371e-01,-5.256744999999999335e-01,-5.039699999999999180e-01,-3.876000000000000001e-01,9.848649999999998794e-01,6.118892999999999915e+00,3.273435000000000095e-01,-6.305249999999999744e-02,-1.956695000000000240e-01,-2.495954999999999702e-01,-1.601347199999999971e+00,-2.060377199999999576e+00,-1.945827999999999669e+00,-1.760972399999999771e+00,-1.647955199999999953e+00,-1.469524800000000075e+00,-1.721570399999999612e+00,-1.975019999999999776e+00,-2.191715999999999553e+00,-1.870649600000000135e+00
cmyi,1.265900000000000081e-01,-5.680000000000000153e-03,-1.320999999999999952e-02,-2.100000000000000130e-02,-9.496999999999999886e-02,-8.728399999999999492e-01,-8.099399999999999933e-01,-6.726900000000000102e-01,-4.563800000000000079e-01,1.036589999999999900e+00,6.440760000000000041e+00,3.847400000000000264e-01,-8.476999999999999813e-02,-3.021900000000000142e-01,-4.556200000000000250e-01,-5.006750000000000256e+00,-5.725640000000000285e+00,-4.866670000000000051e+00,-4.004059999999999953e+00,-3.434890000000000221e+00,-3.063120000000000065e+00,-3.914480000000000182e+00,-4.939639999999999809e+00,-6.090519999999999712e+00,-5.848419999999999952e+00
cmyi*c/cref,7.443808475000000813e-02,-2.996200000000000079e-03,-6.109624999999999605e-03,-8.347499999999999018e-03,-3.157752500000000212e-02,-4.800619999999999332e-01,-5.264610000000000678e-01,-5.045174999999999521e-01,-3.879230000000000178e-01,9.847604999999998165e-01,6.118721999999999994e+00,3.270290000000000141e-01,-6.357749999999999513e-02,-1.964235000000000286e-01,-2.505910000000000082e-01,-1.602160000000000029e+00,-2.061230399999999907e+00,-1.946667999999999843e+00,-1.761786399999999864e+00,-1.648747200000000079e+00,-1.470297599999999871e+00,-1.722371199999999769e+00,-1.975855999999999835e+00,-2.192587199999999292e+00,-1.871494400000000002e+00
cmyo,4.740000000000000289e-03,5.089999999999999906e-03,7.799999999999999642e-03,1.149000000000000021e-02,1.670999999999999916e-02,1.860000000000000108e-03,1.209999999999999921e-03,7.299999999999999632e-04,3.800000000000000209e-04,1.100000000000000039e-04,1.800000000000000113e-04,3.699999999999999947e-04,6.999999999999999929e-04,1.160000000000000007e-03,1.809999999999999977e-03,2.530000000000000131e-03,2.360000000000000119e-03,2.089999999999999844e-03,1.840000000000000056e-03,1.649999999999999991e-03,1.610000000000000103e-03,1.820000000000000003e-03,2.089999999999999844e-03,2.409999999999999816e-03,2.639999999999999986e-03
cmyo*c/cref,2.787238500000000212e-03,2.684974999999999602e-03,3.607499999999999596e-03,4.567274999999999981e-03,5.556074999999999729e-03,1.023000000000000038e-03,7.864999999999999812e-04,5.474999999999999182e-04,3.229999999999999907e-04,1.044999999999999922e-04,1.710000000000000094e-04,3.145000000000000009e-04,5.249999999999999676e-04,7.540000000000000044e-04,9.954999999999998572e-04,8.096000000000000548e-04,8.495999999999998345e-04,8.359999999999998292e-04,8.095999999999999464e-04,7.919999999999999523e-04,7.728000000000000277e-04,8.007999999999999494e-04,8.359999999999998292e-04,8.675999999999997299e-04,8.448000000000000431e-04
cmz,-5.575700000000000101e-01,-8.306200000000000250e-01,-1.137100000000000000e+00,-1.426670000000000105e+00,-1.248820000000000041e+00,-7.416000000000000369e-02,-6.407999999999999807e-02,-4.916999999999999843e-02,-1.044800000000000034e-01,-9.327000000000000568e-02,4.245999999999999774e-02,4.820800000000000085e-01,2.419999999999999929e-02,4.481999999999999873e-02,6.540999999999999592e-02,1.186420000000000030e+00,2.193599999999999994e-01,6.565999999999999615e-02,1.838000000000000050e-02,7.889999999999999444e-03,-1.473000000000000004e-02,-1.242000000000000048e-02,-5.489000000000000129e-02,-1.980000000000000093e-01,-3.365000000000000213e-01
cmz*c/cref,-3.278650992500000139e-01,-4.381520499999999596e-01,-5.259087499999999249e-01,-5.671013249999999895e-01,-4.152326500000000364e-01,-4.078799999999999787e-02,-4.165200000000000152e-02,-3.687749999999999362e-02,-8.880799999999999805e-02,-8.860650000000000470e-02,4.033699999999999786e-02,4.097680000000000211e-01,1.814999999999999600e-02,2.913299999999999917e-02,3.597549999999999359e-02,3.796544000000000030e-01,7.896959999999998703e-02,2.626399999999999568e-02,8.087199999999999250e-03,3.787199999999999681e-03,-7.070400000000000122e-03,-5.464799999999999693e-03,-2.195599999999999982e-02,-7.127999999999999614e-02,-1.076800000000000118e-01
cmzi,-5.575700000000000101e-01,-8.306200000000000250e-01,-1.137100000000000000e+00,-1.426670000000000105e+00,-1.248820000000000041e+00,-3.860999999999999849e-02,-4.095000000000000029e-02,-3.515000000000000069e-02,-9.729999999999999760e-02,-9.116000000000000492e-02,3.905000000000000138e-02,4.749800000000000133e-01,1.080000000000000057e-02,2.265999999999999959e-02,3.087000000000000161e-02,1.195540000000000047e+00,2.259700000000000042e-01,6.984999999999999543e-02,2.060000000000000026e-02,8.550000000000000308e-03,-1.536999999999999998e-02,-1.460999999999999972e-02,-5.908000000000000057e-02,-2.047499999999999876e-01,-3.459800000000000098e-01
cmzi*c/cref,-3.278650992500000139e-01,-4.381520499999999596e-01,-5.259087499999999249e-01,-5.671013249999999895e-01,-4.152326500000000364e-01,-2.123549999999999743e-02,-2.661750000000000227e-02,-2.636249999999999705e-02,-8.270500000000000074e-02,-8.660199999999999843e-02,3.709749999999999853e-02,4.037330000000000085e-01,8.099999999999999561e-03,1.472900000000000077e-02,1.697850000000000054e-02,3.825728000000000462e-01,8.134919999999998264e-02,2.793999999999999609e-02,9.063999999999999141e-03,4.104000000000000009e-03,-7.377599999999999783e-03,-6.428399999999999045e-03,-2.363199999999999676e-02,-7.370999999999998387e-02,-1.107136000000000092e-01
cmzo,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-3.554999999999999827e-02,-2.312000000000000166e-02,-1.401999999999999948e-02,-7.179999999999999750e-03,-2.109999999999999896e-03,3.419999999999999863e-03,7.100000000000000408e-03,1.340000000000000045e-02,2.215999999999999914e-02,3.454000000000000126e-02,-9.119999999999999635e-03,-6.610000000000000424e-03,-4.190000000000000148e-03,-2.210000000000000159e-03,-6.599999999999999964e-04,6.400000000000000524e-04,2.190000000000000106e-03,4.190000000000000148e-03,6.749999999999999924e-03,9.490000000000000172e-03
cmzo*c/cref,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.955249999999999697e-02,-1.502800000000000143e-02,-1.051499999999999831e-02,-6.102999999999999918e-03,-2.004499999999999772e-03,3.248999999999999718e-03,6.035000000000000434e-03,1.004999999999999817e-02,1.440400000000000014e-02,1.899700000000000000e-02,-2.918399999999999814e-03,-2.379599999999999511e-03,-1.675999999999999972e-03,-9.724000000000000005e-04,-3.168000000000000026e-04,3.072000000000000403e-04,9.635999999999998950e-04,1.675999999999999972e-03,2.429999999999999435e-03,3.036800000000000090e-03
cs,-6.162999999999999728e-02,-8.130999999999999339e-02,-9.679000000000000103e-02,-1.037799999999999973e-01,-7.595999999999999974e-02,-7.669999999999999735e-03,-1.012000000000000052e-02,-9.929999999999999591e-03,-3.088000000000000120e-02,-2.403999999999999887e-02,-2.179000000000000034e-02,1.638699999999999879e-01,1.379999999999999933e-03,3.419999999999999863e-03,3.850000000000000124e-03,6.827999999999999348e-02,1.269999999999999948e-02,4.029999999999999728e-03,1.350000000000000071e-03,7.299999999999999632e-04,-1.309999999999999967e-03,-8.700000000000000051e-04,-3.229999999999999798e-03,-1.116999999999999937e-02,-2.120999999999999969e-02
cs*c/cref,-3.623998074999999763e-02,-4.289102499999999235e-02,-4.476537499999999614e-02,-4.125254999999999200e-02,-2.525669999999999998e-02,-4.218499999999999160e-03,-6.578000000000000513e-03,-7.447499999999998392e-03,-2.624800000000000050e-02,-2.283799999999999719e-02,-2.070050000000000015e-02,1.392894999999999828e-01,1.034999999999999896e-03,2.223000000000000149e-03,2.117500000000000025e-03,2.184959999999999680e-02,4.571999999999998808e-03,1.611999999999999718e-03,5.939999999999999100e-04,3.503999999999999520e-04,-6.287999999999999970e-04,-3.827999999999999806e-04,-1.291999999999999746e-03,-4.021199999999999081e-03,-6.787200000000000177e-03
csi,-6.162999999999999728e-02,-8.130999999999999339e-02,-9.679000000000000103e-02,-1.037799999999999973e-01,-7.595999999999999974e-02,-7.669999999999999735e-03,-1.012000000000000052e-02,-9.929999999999999591e-03,-3.088000000000000120e-02,-2.403999999999999887e-02,-2.179000000000000034e-02,1.638699999999999879e-01,1.379999999999999933e-03,3.419999999999999863e-03,3.850000000000000124e-03,6.827999999999999348e-02,1.269999999999999948e-02,4.029999999999999728e-03,1.350000000000000071e-03,7.299999999999999632e-04,-1.309999999999999967e-03,-8.700000000000000051e-04,-3.229999999999999798e-03,-1.116999999999999937e-02,-2.120999999999999969e-02
csi*c/cref,-3.623998074999999763e-02,-4.289102499999999235e-02,-4.476537499999999614e-02,-4.125254999999999200e-02,-2.525669999999999998e-02,-4.218499999999999160e-03,-6.578000000000000513e-03,-7.447499999999998392e-03,-2.624800000000000050e-02,-2.283799999999999719e-02,-2.070050000000000015e-02,1.392894999999999828e-01,1.034999999999999896e-03,2.223000000000000149e-03,2.117500000000000025e-03,2.184959999999999680e-02,4.571999999999998808e-03,1.611999999999999718e-03,5.939999999999999100e-04,3.503999999999999520e-04,-6.287999999999999970e-04,-3.827999999999999806e-04,-1.291999999999999746e-03,-4.021199999999999081e-03,-6.787200000000000177e-03
cso,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
cso*c/cref,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
cx,3.480000000000000020e-03,3.210000000000000180e-03,2.899999999999999800e-03,2.919999999999999853e-03,3.500000000000000073e-03,6.300000000000000044e-03,6.029999999999999770e-03,6.170000000000000137e-03,7.459999999999999618e-03,7.444000000000000616e-02,2.176700000000000024e-01,6.380000000000000254e-03,6.769999999999999976e-03,7.340000000000000170e-03,7.510000000000000182e-03,-8.389999999999999888e-03,-2.829999999999999877e-02,-1.898999999999999994e-02,-6.459999999999999597e-03,-2.619999999999999933e-03,-3.119999999999999944e-03,-8.000000000000000167e-03,-2.001000000000000001e-02,-3.105000000000000121e-02,2.204000000000000056e-02
cx*c/cref,2.046327000000000128e-03,1.693274999999999945e-03,1.341249999999999777e-03,1.160699999999999753e-03,1.163750000000000071e-03,3.464999999999999764e-03,3.919500000000000241e-03,4.627499999999999669e-03,6.340999999999999415e-03,7.071800000000000308e-02,2.067864999999999842e-01,5.422999999999999869e-03,5.077499999999999548e-03,4.771000000000000067e-03,4.130499999999999623e-03,-2.684800000000000207e-03,-1.018799999999999741e-02,-7.595999999999999454e-03,-2.842399999999999267e-03,-1.257599999999999994e-03,-1.497599999999999973e-03,-3.519999999999999692e-03,-8.003999999999998963e-03,-1.117799999999999870e-02,7.052800000000000562e-03
cxi,-2.069999999999999792e-03,-2.439999999999999895e-03,-2.870000000000000155e-03,-2.980000000000000010e-03,-2.500000000000000052e-03,5.000000000000000104e-04,2.900000000000000017e-04,5.500000000000000331e-04,2.030000000000000120e-03,6.908000000000000251e-02,2.089999999999999913e-01,1.010000000000000047e-03,1.399999999999999986e-03,1.850000000000000082e-03,1.869999999999999917e-03,-1.488000000000000086e-02,-3.509999999999999926e-02,-2.569000000000000103e-02,-1.294999999999999971e-02,-8.949999999999999623e-03,-9.299999999999999239e-03,-1.442000000000000053e-02,-2.671000000000000110e-02,-3.799000000000000293e-02,1.528999999999999977e-02
cxi*c/cref,-1.217211749999999983e-03,-1.287099999999999789e-03,-1.327374999999999996e-03,-1.184549999999999926e-03,-8.312500000000000661e-04,2.749999999999999624e-04,1.885000000000000011e-04,4.124999999999999435e-04,1.725500000000000037e-03,6.562600000000000378e-02,1.985499999999999765e-01,8.584999999999999966e-04,1.049999999999999935e-03,1.202500000000000010e-03,1.028499999999999900e-03,-4.761600000000000381e-03,-1.263599999999999793e-02,-1.027600000000000041e-02,-5.697999999999999073e-03,-4.295999999999999472e-03,-4.463999999999999219e-03,-6.344799999999999399e-03,-1.068399999999999905e-02,-1.367639999999999828e-02,4.892800000000000100e-03
cxo,5.550000000000000246e-03,5.649999999999999641e-03,5.769999999999999955e-03,5.899999999999999863e-03,6.009999999999999717e-03,5.799999999999999600e-03,5.729999999999999850e-03,5.610000000000000403e-03,5.429999999999999931e-03,5.349999999999999721e-03,8.659999999999999296e-03,5.369999999999999774e-03,5.369999999999999774e-03,5.499999999999999681e-03,5.640000000000000048e-03,6.479999999999999649e-03,6.799999999999999621e-03,6.700000000000000226e-03,6.490000000000000109e-03,6.329999999999999689e-03,6.179999999999999730e-03,6.420000000000000359e-03,6.700000000000000226e-03,6.949999999999999581e-03,6.749999999999999924e-03
cxo*c/cref,3.263538750000000328e-03,2.980374999999999518e-03,2.668624999999999990e-03,2.345249999999999679e-03,1.998325000000000014e-03,3.189999999999999260e-03,3.724499999999999946e-03,4.207499999999999435e-03,4.615499999999999811e-03,5.082499999999999345e-03,8.226999999999998203e-03,4.564499999999999981e-03,4.027499999999998963e-03,3.575000000000000053e-03,3.101999999999999723e-03,2.073600000000000096e-03,2.447999999999999222e-03,2.679999999999999657e-03,2.855599999999999805e-03,3.038399999999999695e-03,2.966399999999999679e-03,2.824799999999999707e-03,2.679999999999999657e-03,2.501999999999999450e-03,2.160000000000000028e-03
cy,-6.162999999999999728e-02,-8.130999999999999339e-02,-9.679000000000000103e-02,-1.037799999999999973e-01,-7.595999999999999974e-02,-7.669999999999999735e-03,-1.012000000000000052e-02,-9.929999999999999591e-03,-3.088000000000000120e-02,-2.403999999999999887e-02,-2.179000000000000034e-02,1.638699999999999879e-01,1.379999999999999933e-03,3.419999999999999863e-03,3.850000000000000124e-03,6.827999999999999348e-02,1.269999999999999948e-02,4.029999999999999728e-03,1.350000000000000071e-03,7.299999999999999632e-04,-1.309999999999999967e-03,-8.700000000000000051e-04,-3.229999999999999798e-03,-1.116999999999999937e-02,-2.120999999999999969e-02
cy*c/cref,-3.623998074999999763e-02,-4.289102499999999235e-02,-4.476537499999999614e-02,-4.125254999999999200e-02,-2.525669999999999998e-02,-4.218499999999999160e-03,-6.578000000000000513e-03,-7.447499999999998392e-03,-2.624800000000000050e-02,-2.283799999999999719e-02,-2.070050000000000015e-02,1.392894999999999828e-01,1.034999999999999896e-03,2.223000000000000149e-03,2.117500000000000025e-03,2.184959999999999680e-02,4.571999999999998808e-03,1.611999999999999718e-03,5.939999999999999100e-04,3.503999999999999520e-04,-6.287999999999999970e-04,-3.827999999999999806e-04,-1.291999999999999746e-03,-4.021199999999999081e-03,-6.787200000000000177e-03
cyi,-6.162999999999999728e-02,-8.130999999999999339e-02,-9.679000000000000103e-02,-1.037799999999999973e-01,-7.595999999999999974e-02,-7.669999999999999735e-03,-1.012000000000000052e-02,-9.929999999999999591e-03,-3.088000000000000120e-02,-2.403999999999999887e-02,-2.179000000000000034e-02,1.638699999999999879e-01,1.379999999999999933e-03,3.419999999999999863e-03,3.850000000000000124e-03,6.827999999999999348e-02,1.269999999999999948e-02,4.029999999999999728e-03,1.350000000000000071e-03,7.299999999999999632e-04,-1.309999999999999967e-03,-8.700000000000000051e-04,-3.229999999999999798e-03,-1.116999999999999937e-02,-2.120999999999999969e-02
cyi*c/cref,-3.623998074999999763e-02,-4.289102499999999235e-02,-4.476537499999999614e-02,-4.125254999999999200e-02,-2.525669999999999998e-02,-4.218499999999999160e-03,-6.578000000000000513e-03,-7.447499999999998392e-03,-2.624800000000000050e-02,-2.283799999999999719e-02,-2.070050000000000015e-02,1.392894999999999828e-01,1.034999999999999896e-03,2.223000000000000149e-03,2.117500000000000025e-03,2.184959999999999680e-02,4.571999999999998808e-03,1.611999999999999718e-03,5.939999999999999100e-04,3.503999999999999520e-04,-6.287999999999999970e-04,-3.827999999999999806e-04,-1.291999999999999746e-03,-4.021199999999999081e-03,-6.787200000000000177e-03
cyo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
cyo*c/cref,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
cz,-1.363999999999999935e-02,3.699999999999999947e-04,8.099999999999999561e-04,1.110000000000000092e-03,5.230000000000000274e-03,1.863400000000000056e-01,2.063399999999999956e-01,1.981199999999999906e-01,1.489099999999999868e-01,-3.693400000000000016e-01,-2.382010000000000183e+00,-1.520199999999999885e-01,1.167999999999999941e-02,6.843000000000000471e-02,9.171999999999999598e-02,2.971300000000000052e-01,3.814199999999999813e-01,3.602000000000000202e-01,3.257099999999999995e-01,3.051300000000000123e-01,2.731899999999999884e-01,3.192200000000000037e-01,3.659899999999999820e-01,4.058599999999999985e-01,3.476699999999999791e-01
cz*c/cref,-8.020661000000000110e-03,1.951749999999999872e-04,3.746249999999999580e-04,4.412250000000000048e-04,1.738975000000000243e-03,1.024869999999999948e-01,1.341209999999999902e-01,1.485899999999999721e-01,1.265734999999999777e-01,-3.508729999999999905e-01,-2.262909500000000129e+00,-1.292169999999999985e-01,8.759999999999998690e-03,4.447950000000000514e-02,5.044599999999999085e-02,9.508160000000000223e-02,1.373111999999999666e-01,1.440799999999999859e-01,1.433123999999999787e-01,1.464623999999999926e-01,1.311312000000000033e-01,1.404567999999999928e-01,1.463959999999999706e-01,1.461095999999999784e-01,1.112543999999999894e-01
czi,-1.348000000000000066e-02,3.699999999999999947e-04,8.099999999999999561e-04,1.110000000000000092e-03,5.230000000000000274e-03,1.863400000000000056e-01,2.063399999999999956e-01,1.981199999999999906e-01,1.489099999999999868e-01,-3.693400000000000016e-01,-2.382010000000000183e+00,-1.520199999999999885e-01,1.167999999999999941e-02,6.843000000000000471e-02,9.171999999999999598e-02,2.971300000000000052e-01,3.814199999999999813e-01,3.602000000000000202e-01,3.257099999999999995e-01,3.051300000000000123e-01,2.731899999999999884e-01,3.192200000000000037e-01,3.659899999999999820e-01,4.058599999999999985e-01,3.476699999999999791e-01
czi*c/cref,-7.926577000000000622e-03,1.951749999999999872e-04,3.746249999999999580e-04,4.412250000000000048e-04,1.738975000000000243e-03,1.024869999999999948e-01,1.341209999999999902e-01,1.485899999999999721e-01,1.265734999999999777e-01,-3.508729999999999905e-01,-2.262909500000000129e+00,-1.292169999999999985e-01,8.759999999999998690e-03,4.447950000000000514e-02,5.044599999999999085e-02,9.508160000000000223e-02,1.373111999999999666e-01,1.440799999999999859e-01,1.433123999999999787e-01,1.464623999999999926e-01,1.311312000000000033e-01,1.404567999999999928e-01,1.463959999999999706e-01,1.461095999999999784e-01,1.112543999999999894e-01
czo,-1.700000000000000122e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
czo*c/cref,-9.996425000000001111e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
dArea,1.404000000000000040e-02,1.265999999999999938e-02,1.110000000000000049e-02,9.539999999999999869e-03,7.979999999999999247e-03,6.600000000000000311e-02,7.799999999999999989e-02,8.999999999999999667e-02,1.019999999999999934e-01,1.140000000000000041e-01,1.140000000000000041e-01,1.019999999999999934e-01,8.999999999999999667e-02,7.799999999999999989e-02,6.600000000000000311e-02,5.120000000000000419e-03,5.760000000000000363e-03,6.400000000000000307e-03,7.040000000000000251e-03,7.680000000000000195e-03,7.680000000000000195e-03,7.040000000000000251e-03,6.400000000000000307e-03,5.760000000000000363e-03,5.120000000000000419e-03
dSpan,5.967000000000000082e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,5.999999999999999778e-02,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02
